日期,收盘,开盘,高,低,交易量,涨跌幅
2020/11/17,"17,674.90","16,710.00","17,740.00","16,627.00",12.21K,0.0577 
2020/11/18,"17,773.00","17,674.90","18,212.00","17,378.60",17.52K,0.0056 
2020/11/19,"17,810.00","17,773.00","18,140.00","17,486.00",5.57K,0.0021 
2020/11/20,"18,669.00","17,810.00","18,699.70","17,810.00",7.97K,0.0482 
2020/11/21,"18,660.00","18,669.00","18,944.50","18,521.00",6.62K,-0.0005 
2020/11/22,"18,399.00","18,660.00","18,668.00","18,122.00",9.10K,-0.0140 
2020/11/23,"18,373.00","18,399.00","18,655.00","18,158.00",8.76K,-0.0014 
2020/11/24,"19,134.80","18,373.00","19,349.00","18,357.00",14.94K,0.0415 
2020/11/25,"18,730.00","19,134.80","19,303.00","18,730.00",13.48K,-0.0212 
2020/11/26,"17,219.00","18,727.00","18,824.00","16,592.00",34.34K,-0.0807 
2020/11/27,"17,169.30","17,211.70","17,492.00","16,614.90",11.21K,-0.0029 
2020/11/28,"17,746.00","17,169.30","17,800.00","16,997.00",5.75K,0.0336 
2020/11/29,"18,196.00","17,746.00","18,212.00","17,579.20",3.99K,0.0254 
2020/11/30,"19,686.00","18,196.00","19,723.00","18,196.00",14.95K,0.0819 
2020/12/1,"18,807.00","19,695.00","19,733.00","18,727.00",21.94K,-0.0447 
2020/12/2,"19,241.00","18,807.00","19,275.00","18,538.00",7.63K,0.0231 
2020/12/3,"19,447.00","19,241.00","19,560.00","18,999.40",5.25K,0.0107 
2020/12/4,"18,657.00","19,452.00","19,452.00","18,657.00",8.65K,-0.0406 
2020/12/5,"19,157.00","18,657.00","19,157.00","18,657.00",3.66K,0.0268 
2020/12/6,"19,410.00","19,157.00","19,410.00","19,015.60",4.33K,0.0132 
2020/12/7,"19,196.00","19,410.00","19,410.00","18,959.40",2.29K,-0.0110 
2020/12/8,"18,335.00","19,196.00","19,299.00","18,335.00",9.62K,-0.0449 
2020/12/9,"18,560.00","18,337.00","18,630.00","17,827.00",9.77K,0.0123 
2020/12/10,"18,260.00","18,560.00","18,560.00","18,155.00",3.66K,-0.0162 
2020/12/11,"18,050.00","18,260.00","18,260.00","17,764.00",6.57K,-0.0115 
2020/12/12,"18,810.60","18,050.00","18,821.00","18,050.00",3.68K,0.0421 
2020/12/13,"19,180.00","18,818.00","19,338.10","18,747.00",4.83K,0.0196 
2020/12/14,"19,281.00","19,180.00","19,281.00","19,076.00",2.53K,0.0053 
2020/12/15,"19,459.00","19,282.00","19,548.00","19,135.00",6.93K,0.0092 
2020/12/16,"21,322.00","19,459.00","21,322.00","19,388.00",21.07K,0.0957 
2020/12/17,"22,806.60","21,322.00","23,492.00","21,322.00",22.87K,0.0696 
2020/12/18,"23,127.00","22,806.60","23,142.00","22,544.00",7.28K,0.0141 
2020/12/19,"23,804.00","23,127.00","24,058.00","22,966.00",9.67K,0.0293 
2020/12/20,"23,427.00","23,804.00","24,099.00","23,331.70",9.60K,-0.0158 
2020/12/21,"22,701.00","23,432.70","23,901.00","22,483.00",14.18K,-0.0310 
2020/12/22,"23,805.00","22,701.00","23,805.00","22,489.70",7.41K,0.0486 
2020/12/23,"23,234.00","23,805.00","23,916.00","22,917.00",12.07K,-0.0240 
2020/12/24,"23,735.00","23,234.00","23,735.00","22,860.00",4.75K,0.0216 
2020/12/25,"24,717.00","23,743.00","24,717.00","23,491.00",13.78K,0.0414 
2020/12/26,"26,412.00","24,717.00","26,577.00","24,566.00",13.15K,0.0686 
2020/12/27,"26,241.00","26,410.00","28,051.10","26,241.00",17.96K,-0.0065 
2020/12/28,"27,058.00","26,241.00","27,308.00","26,241.00",7.60K,0.0311 
2020/12/29,"27,315.00","27,058.00","27,315.00","25,923.00",8.92K,0.0095 
2020/12/30,"28,880.00","27,316.00","28,892.00","27,316.00",10.51K,0.0573 
2020/12/31,"28,933.00","28,880.00","29,133.00","28,358.00",12.22K,0.0018 
2021/1/1,"29,346.00","28,933.00","29,498.00","28,932.00",8.33K,0.0143 
2021/1/2,"32,185.00","29,346.00","33,168.00","29,192.00",22.01K,0.0967 
2021/1/3,"32,971.00","32,183.00","34,253.00","32,110.00",18.91K,0.0244 
2021/1/4,"32,020.00","32,971.00","33,403.00","29,178.00",24.68K,-0.0288 
2021/1/5,"33,996.00","32,020.00","33,996.00","30,979.10",14.48K,0.0617 
2021/1/6,"36,755.00","33,986.00","36,755.00","33,901.00",18.62K,0.0812 
2021/1/7,"39,407.00","36,755.00","39,672.00","36,755.00",22.11K,0.0722 
2021/1/8,"40,509.00","39,407.00","41,616.00","37,723.00",21.79K,0.0280 
2021/1/9,"40,171.00","40,509.00","41,046.00","38,966.00",8.17K,-0.0083 
2021/1/10,"38,226.00","40,171.00","41,209.30","37,436.00",19.01K,-0.0484 
2021/1/11,"35,476.00","38,226.00","38,226.00","31,842.00",48.04K,-0.0719 
2021/1/12,"34,103.00","35,448.00","35,838.60","33,616.00",22.18K,-0.0387 
2021/1/13,"37,375.00","34,106.00","37,418.00","33,160.00",14.89K,0.0959 
2021/1/14,"39,170.00","37,374.00","39,750.00","37,193.00",12.97K,0.0480 
2021/1/15,"36,741.00","39,145.00","39,476.00","35,268.00",15.55K,-0.0620 
2021/1/16,"36,055.00","36,741.00","37,750.00","35,809.00",10.84K,-0.0187 
2021/1/17,"35,903.00","36,061.00","36,570.00","33,914.00",9.85K,-0.0042 
2021/1/18,"36,699.00","35,913.00","36,906.00","35,180.00",8.41K,0.0222 
2021/1/19,"35,958.00","36,699.00","37,673.00","35,958.00",9.61K,-0.0202 
2021/1/20,"35,521.10","35,915.00","36,263.00","33,447.00",14.14K,-0.0122 
2021/1/21,"30,873.00","35,522.00","35,522.00","30,609.00",22.35K,-0.1309 
2021/1/22,"33,062.00","30,852.00","33,631.00","28,991.00",15.72K,0.0709 
2021/1/23,"32,099.00","33,062.00","33,062.00","31,773.00",7.07K,-0.0291 
2021/1/24,"32,298.00","32,099.00","32,830.00","31,481.00",5.89K,0.0062 
2021/1/25,"32,268.10","32,298.00","34,693.00","32,268.10",9.23K,-0.0009 
2021/1/26,"32,519.00","32,268.10","32,735.10","31,434.00",8.54K,0.0078 
2021/1/27,"30,454.00","32,519.00","32,519.00","29,815.00",14.77K,-0.0635 
2021/1/28,"33,331.00","30,454.00","33,418.00","30,344.00",9.17K,0.0945 
2021/1/29,"34,280.70","33,350.00","38,056.00","32,466.00",28.64K,0.0285 
2021/1/30,"34,334.00","34,268.00","34,791.00","33,136.60",7.29K,0.0016 
2021/1/31,"33,141.00","34,334.00","34,334.00","32,270.00",5.82K,-0.0347 
2021/2/1,"33,559.00","33,141.00","34,460.10","32,595.00",5.30K,0.0126 
2021/2/2,"35,563.00","33,559.00","35,960.00","33,559.00",7.01K,0.0597 
2021/2/3,"37,677.00","35,563.00","37,677.00","35,563.00",8.80K,0.0594 
2021/2/4,"36,975.00","37,677.00","37,998.00","36,521.00",6.42K,-0.0186 
2021/2/5,"38,260.00","36,975.00","38,260.00","36,759.00",4.48K,0.0348 
2021/2/6,"39,257.00","38,260.00","40,780.00","38,260.00",10.18K,0.0261 
2021/2/7,"38,841.00","39,257.00","39,561.00","38,061.00",7.63K,-0.0106 
2021/2/8,"46,440.00","38,841.00","46,440.00","38,250.00",24.79K,0.1956 
2021/2/9,"46,486.00","46,440.00","48,004.00","45,882.00",15.90K,0.0010 
2021/2/10,"44,835.00","46,486.00","47,056.00","44,541.00",10.02K,-0.0355 
2021/2/11,"47,966.00","44,835.00","47,981.00","44,444.00",10.30K,0.0698 
2021/2/12,"47,389.00","47,966.00","48,540.00","47,072.00",10.79K,-0.0120 
2021/2/13,"47,177.00","47,389.00","47,939.00","46,582.00",5.23K,-0.0045 
2021/2/14,"48,587.00","47,177.00","49,279.00","47,177.00",7.34K,0.0299 
2021/2/15,"47,941.00","48,587.00","48,694.00","46,563.00",9.88K,-0.0133 
2021/2/16,"49,225.00","47,941.00","49,533.50","47,643.00",13.04K,0.0268 
2021/2/17,"52,060.00","49,225.00","52,284.00","49,225.00",9.21K,0.0576 
2021/2/18,"51,566.00","52,060.00","52,433.00","51,356.90",5.87K,-0.0095 
2021/2/19,"55,847.00","51,566.00","56,093.00","51,079.00",11.80K,0.0830 
2021/2/20,"55,838.00","55,847.00","57,352.00","55,182.00",11.63K,-0.0002 
2021/2/21,"57,376.00","55,838.00","58,238.00","55,639.00",6.69K,0.0275 
2021/2/22,"54,078.00","57,376.00","57,376.00","48,383.00",27.31K,-0.0575 
2021/2/23,"48,888.00","54,078.00","54,078.00","45,343.50",32.59K,-0.0960 
2021/2/24,"49,715.00","48,888.00","51,043.00","47,179.00",12.00K,0.0169 
2021/2/25,"47,144.00","49,715.00","51,511.00","47,144.00",9.55K,-0.0517 
2021/2/26,"46,319.00","47,144.00","48,250.00","45,320.00",22.33K,-0.0175 
2021/2/27,"46,217.00","46,319.00","47,766.90","46,217.00",7.60K,-0.0022 
2021/2/28,"45,300.00","46,217.00","46,360.50","43,380.00",13.54K,-0.0198 
2021/3/1,"49,572.00","45,300.00","49,572.00","45,300.00",9.42K,0.0943 
2021/3/2,"48,526.00","49,572.00","49,572.00","47,453.60",8.37K,-0.0211 
2021/3/3,"50,425.00","48,526.00","52,018.00","48,526.00",8.60K,0.0391 
2021/3/4,"48,368.00","50,425.00","51,556.00","48,059.00",9.56K,-0.0408 
2021/3/5,"48,811.00","48,368.00","49,277.00","46,662.00",9.42K,0.0092 
2021/3/6,"48,895.00","48,811.00","49,043.10","47,515.40",4.21K,0.0017 
2021/3/7,"51,031.20","48,895.00","51,031.20","48,895.00",5.37K,0.0437 
2021/3/8,"52,395.00","51,031.20","52,395.00","49,821.00",6.15K,0.0267 
2021/3/9,"54,949.40","52,395.00","54,949.40","52,395.00",8.20K,0.0488 
2021/3/10,"55,955.20","54,950.00","57,033.00","53,698.70",10.68K,0.0183 
2021/3/11,"57,869.00","55,939.00","57,921.00","54,834.00",8.66K,0.0342 
2021/3/12,"57,315.00","57,869.00","57,869.00","55,946.00",9.56K,-0.0096 
2021/3/13,"61,207.00","57,315.00","61,207.00","56,488.00",13.70K,0.0679 
2021/3/14,"59,005.00","61,207.00","61,468.00","59,005.00",6.64K,-0.0360 
2021/3/15,"55,644.00","59,005.00","60,141.10","55,644.00",14.78K,-0.0570 
2021/3/16,"56,924.00","55,644.00","56,924.00","54,049.00",10.49K,0.0230 
2021/3/17,"58,870.00","56,924.00","58,870.00","54,576.00",11.27K,0.0342 
2021/3/18,"57,640.00","58,870.00","59,799.00","57,580.00",7.24K,-0.0209 
2021/3/19,"58,074.00","57,640.00","58,961.00","57,030.00",6.48K,0.0075 
2021/3/20,"58,087.00","58,074.00","59,421.00","58,074.00",6.78K,0.0002 
2021/3/21,"57,368.00","58,087.00","58,499.50","56,200.00",8.29K,-0.0124 
2021/3/22,"54,074.00","57,368.00","58,036.00","54,074.00",8.72K,-0.0574 
2021/3/23,"54,331.00","54,074.00","55,646.90","53,541.20",6.57K,0.0048 
2021/3/24,"52,347.20","54,331.00","56,919.00","52,347.20",14.08K,-0.0365 
2021/3/25,"51,363.00","52,347.20","52,926.00","50,874.00",11.59K,-0.0188 
2021/3/26,"54,992.90","51,363.00","54,992.90","51,363.00",7.71K,0.0707 
2021/3/27,"55,886.00","54,992.90","56,249.00","54,373.00",5.18K,0.0162 
2021/3/28,"55,773.00","55,886.00","56,326.00","55,089.00",4.21K,-0.0020 
2021/3/29,"57,672.30","55,773.00","58,162.00","54,984.00",10.12K,0.0341 
2021/3/30,"58,841.00","57,672.30","59,349.00","57,278.00",7.87K,0.0203 
2021/3/31,"58,796.00","58,841.00","59,453.00","57,698.00",8.12K,-0.0008 
2021/4/1,"58,727.40","58,796.00","59,172.90","58,498.00",4.35K,-0.0012 
2021/4/2,"58,959.00","58,727.40","59,834.00","58,727.40",6.15K,0.0039 
2021/4/3,"57,023.00","58,959.00","59,499.00","57,023.00",6.63K,-0.0328 
2021/4/4,"58,240.00","57,023.00","58,240.00","57,023.00",4.97K,0.0213 
2021/4/5,"59,145.00","58,240.00","59,145.00","57,034.00",5.59K,0.0155 
2021/4/6,"57,991.00","59,145.00","59,200.00","57,603.00",5.62K,-0.0195 
2021/4/7,"55,960.00","57,991.00","58,490.00","55,960.00",8.85K,-0.0350 
2021/4/8,"58,110.00","55,960.00","58,110.00","55,960.00",4.48K,0.0384 
2021/4/9,"58,114.00","58,110.00","58,683.00","57,849.00",3.75K,0.0001 
2021/4/10,"59,823.80","58,114.00","60,984.00","58,114.00",9.79K,0.0294 
2021/4/11,"60,034.80","59,823.80","60,486.00","59,411.00",4.65K,0.0035 
2021/4/12,"59,900.00","60,034.80","60,701.00","59,747.00",5.50K,-0.0022 
2021/4/13,"63,518.00","59,900.00","63,518.00","59,900.00",11.26K,0.0604 
2021/4/14,"62,942.70","63,518.00","64,374.00","62,065.00",10.93K,-0.0091 
2021/4/15,"63,196.00","62,907.00","63,475.00","62,348.00",6.61K,0.0040 
2021/4/16,"61,325.00","63,196.00","63,453.00","60,286.00",11.54K,-0.0296 
2021/4/17,"59,970.00","61,325.00","62,367.70","59,970.00",7.02K,-0.0221 
2021/4/18,"56,163.00","59,970.00","60,223.00","54,416.80",26.33K,-0.0635 
2021/4/19,"55,639.00","56,173.00","57,359.00","54,912.80",8.57K,-0.0093 
2021/4/20,"56,476.00","55,639.00","56,950.00","54,398.00",8.39K,0.0150 
2021/4/21,"53,822.00","56,476.00","56,476.00","53,822.00",7.10K,-0.0470 
2021/4/22,"51,781.30","53,822.00","55,067.00","51,781.30",12.69K,-0.0379 
2021/4/23,"51,139.00","51,781.30","51,781.30","48,719.60",17.25K,-0.0124 
2021/4/24,"50,167.00","51,139.00","51,139.00","49,572.00",5.98K,-0.0190 
2021/4/25,"49,116.30","50,167.00","50,539.00","48,409.80",9.60K,-0.0209 
2021/4/26,"54,103.00","49,129.00","54,214.00","49,129.00",11.01K,0.1015 
2021/4/27,"55,044.00","54,103.00","55,215.00","53,660.00",7.24K,0.0174 
2021/4/28,"54,860.00","55,044.00","55,575.00","54,090.00",5.76K,-0.0033 
2021/4/29,"53,566.00","54,860.00","54,860.00","52,631.00",7.08K,-0.0236 
2021/4/30,"57,637.00","53,566.00","57,637.00","53,339.00",7.86K,0.0760 
2021/5/1,"57,774.00","57,634.70","58,265.00","57,259.00",4.32K,0.0024 
2021/5/2,"56,605.00","57,774.00","57,774.00","56,385.00",4.20K,-0.0202 
2021/5/3,"57,147.00","56,605.00","58,686.00","56,605.00",7.63K,0.0096 
2021/5/4,"53,264.00","57,147.00","57,147.00","53,264.00",10.03K,-0.0679 
2021/5/5,"57,477.00","52,960.00","57,477.00","52,960.00",7.66K,0.0791 
2021/5/6,"56,451.00","57,487.00","57,843.00","55,897.00",10.44K,-0.0179 
2021/5/7,"57,349.00","56,451.00","58,101.00","55,606.00",6.93K,0.0159 
2021/5/8,"58,894.00","57,349.00","59,327.00","57,317.00",7.61K,0.0269 
2021/5/9,"58,276.00","58,894.00","58,956.50","56,977.00",8.48K,-0.0105 
2021/5/10,"55,851.00","58,276.00","59,454.30","55,448.00",13.49K,-0.0416 
2021/5/11,"56,715.00","55,851.00","56,724.00","54,789.00",7.69K,0.0155 
2021/5/12,"49,725.00","56,715.00","57,688.00","49,725.00",14.96K,-0.1232 
2021/5/13,"49,747.00","49,725.00","51,154.00","48,120.60",21.16K,0.0004 
2021/5/14,"49,917.00","49,747.00","51,168.00","49,289.00",6.05K,0.0034 
2021/5/15,"46,784.90","49,917.00","50,526.20","46,784.90",9.49K,-0.0627 
2021/5/16,"46,582.90","46,784.90","49,460.00","45,340.00",19.06K,-0.0043 
2021/5/17,"43,544.00","46,569.00","46,569.00","42,304.00",37.72K,-0.0652 
2021/5/18,"42,935.00","43,544.00","45,474.00","42,611.80",10.72K,-0.0140 
2021/5/19,"36,755.00","42,935.00","42,935.00","35,303.40",67.82K,-0.1439 
2021/5/20,"40,578.00","36,755.00","41,827.00","35,198.40",25.60K,0.1040 
2021/5/21,"37,415.00","40,550.10","41,500.00","35,188.00",23.31K,-0.0779 
2021/5/22,"37,585.00","37,415.00","38,662.00","36,150.00",13.56K,0.0045 
2021/5/23,"34,730.30","37,585.00","38,186.00","32,623.00",25.99K,-0.0760 
2021/5/24,"38,772.90","34,730.30","39,201.00","34,730.30",15.13K,0.1164 
2021/5/25,"38,363.00","38,772.90","39,761.00","36,760.50",7.77K,-0.0106 
2021/5/26,"39,301.00","38,363.00","40,497.80","38,020.20",8.61K,0.0245 
2021/5/27,"38,435.00","39,301.00","40,120.00","37,381.00",5.55K,-0.0220 
2021/5/28,"35,667.00","38,484.70","38,484.70","35,028.00",10.22K,-0.0720 
2021/5/29,"34,570.00","35,667.00","36,910.50","33,681.00",7.76K,-0.0308 
2021/5/30,"35,615.00","34,570.00","36,138.00","33,680.00",6.02K,0.0302 
2021/5/31,"37,305.00","35,615.00","37,305.00","34,527.00",5.98K,0.0475 
2021/6/1,"36,672.60","37,305.00","37,624.80","35,928.00",5.29K,-0.0170 
2021/6/2,"37,590.00","36,672.60","38,053.00","36,192.30",3.97K,0.0250 
2021/6/3,"39,209.00","37,590.00","39,209.00","37,371.00",5.75K,0.0431 
2021/6/4,"36,854.00","39,209.00","39,209.00","36,532.00",5.93K,-0.0601 
2021/6/5,"35,543.00","36,844.00","37,690.30","35,296.00",6.59K,-0.0356 
2021/6/6,"35,782.00","35,543.00","36,238.00","35,496.00",6.51K,0.0067 
2021/6/7,"33,596.00","35,782.00","36,613.30","33,596.00",9.97K,-0.0611 
2021/6/8,"33,415.00","33,596.00","33,744.80","31,547.60",12.92K,-0.0054 
2021/6/9,"37,347.00","33,415.00","37,490.00","32,673.00",26.97K,0.1177 
2021/6/10,"36,649.20","37,347.00","37,933.00","36,559.00",9.57K,-0.0187 
2021/6/11,"37,338.00","36,649.20","37,427.00","36,342.00",6.42K,0.0188 
2021/6/12,"35,531.00","37,338.00","37,338.00","35,185.00",7.38K,-0.0484 
2021/6/13,"39,004.00","35,531.00","39,021.10","34,984.00",8.99K,0.0977 
2021/6/14,"40,500.00","39,004.00","40,732.00","38,812.00",9.73K,0.0384 
2021/6/15,"40,139.00","40,509.00","40,708.80","39,726.00",7.78K,-0.0089 
2021/6/16,"38,332.00","40,139.00","40,394.00","38,332.00",6.79K,-0.0450 
2021/6/17,"38,061.00","38,332.00","39,324.00","37,733.70",3.54K,-0.0071 
2021/6/18,"35,802.00","38,061.00","38,061.00","35,490.00",11.42K,-0.0594 
2021/6/19,"35,585.80","35,802.00","36,236.00","35,460.00",11.57K,-0.0060 
2021/6/20,"35,631.00","35,585.80","35,966.00","33,725.00",16.93K,0.0013 
2021/6/21,"31,761.00","35,631.00","35,631.00","31,475.00",23.45K,-0.1086 
2021/6/22,"32,553.00","31,761.00","33,300.00","29,927.00",26.87K,0.0249 
2021/6/23,"33,703.00","32,553.00","34,196.00","32,553.00",9.14K,0.0353 
2021/6/24,"34,656.60","33,703.00","35,137.20","32,530.00",4.86K,0.0283 
2021/6/25,"31,584.00","34,656.60","34,915.00","31,584.00",37.67K,-0.0887 
2021/6/26,"32,359.00","31,584.70","32,359.00","30,331.00",20.53K,0.0245 
2021/6/27,"34,717.00","32,359.00","34,717.00","32,359.00",28.71K,0.0729 
2021/6/28,"34,484.00","34,717.00","35,168.00","34,152.00",6.18K,-0.0067 
2021/6/29,"35,895.90","34,484.00","36,411.00","34,316.70",5.51K,0.0409 
2021/6/30,"35,043.50","35,895.90","35,981.00","34,754.00",3.45K,-0.0237 
2021/7/1,"33,554.40","35,043.50","35,043.50","32,821.00",5.82K,-0.0425 
2021/7/2,"33,816.00","33,554.40","33,924.00","32,727.00",5.15K,0.0078 
2021/7/3,"34,758.00","33,816.00","34,762.00","33,561.60",2.89K,0.0279 
2021/7/4,"35,289.00","35,494.00","35,782.00","35,289.00",2.93K,0.0153 
2021/7/5,"33,668.00","35,289.00","35,289.00","33,479.20",7.72K,-0.0459 
2021/7/6,"34,140.00","33,668.00","34,858.80","33,668.00",8.81K,0.0140 
2021/7/7,"33,886.00","34,256.00","35,076.00","33,826.00",3.51K,-0.0074 
2021/7/8,"32,873.90","33,886.00","33,939.00","32,063.00",14.29K,-0.0299 
2021/7/9,"33,769.00","32,873.90","34,044.00","32,574.00",6.66K,0.0272 
2021/7/10,"33,506.00","33,769.00","34,221.00","33,024.00",6.46K,-0.0078 
2021/7/11,"34,239.00","33,506.00","34,584.00","33,317.00",2.15K,0.0219 
2021/7/12,"33,090.00","34,239.00","34,624.00","32,616.00",8.41K,-0.0336 
2021/7/13,"32,727.00","33,090.00","33,333.00","32,210.00",4.02K,-0.0110 
2021/7/14,"32,822.60","32,727.00","33,117.00","31,596.00",5.19K,0.0029 
2021/7/15,"31,857.00","32,822.60","33,194.00","31,170.00",6.96K,-0.0294 
2021/7/16,"31,429.00","31,875.00","32,266.00","31,055.00",5.38K,-0.0134 
2021/7/17,"31,559.00","31,427.00","31,975.00","31,224.00",13.71K,0.0041 
2021/7/18,"31,824.00","31,559.00","32,427.00","31,211.80",12.41K,0.0084 
2021/7/19,"30,847.00","31,824.00","31,924.00","30,514.00",12.80K,-0.0307 
2021/7/20,"29,806.10","30,847.00","31,075.00","29,341.00",8.88K,-0.0337 
2021/7/21,"32,141.00","29,806.10","32,804.00","29,545.00",8.25K,0.0783 
2021/7/22,"32,320.00","32,141.00","32,609.70","31,747.00",5.23K,0.0056 
2021/7/23,"33,597.10","32,320.00","33,625.30","32,020.00",3.97K,0.0395 
2021/7/24,"33,845.00","33,597.10","34,043.00","33,422.00",3.34K,0.0074 
2021/7/25,"35,407.00","34,620.00","35,430.00","33,906.00",2.78K,0.0462 
2021/7/26,"37,296.00","35,422.00","40,515.60","35,276.00",16.31K,0.0534 
2021/7/27,"39,563.00","37,296.00","39,563.00","36,436.00",6.04K,0.0608 
2021/7/28,"40,004.00","39,563.00","40,899.00","38,822.00",7.98K,0.0111 
2021/7/29,"40,041.00","40,004.00","40,623.00","39,282.00",4.07K,0.0009 
2021/7/30,"42,169.00","40,034.40","42,244.00","38,373.00",7.77K,0.0531 
2021/7/31,"41,409.00","42,169.00","42,317.00","41,051.00",5.07K,-0.0180 
2021/8/1,"39,922.00","41,409.00","42,532.00","39,596.00",9.11K,-0.0359 
2021/8/2,"39,156.00","39,922.00","40,441.00","38,716.00",4.62K,-0.0192 
2021/8/3,"38,207.00","39,156.00","39,774.00","37,700.00",5.08K,-0.0242 
2021/8/4,"39,754.00","38,219.00","39,965.00","37,564.00",3.67K,0.0405 
2021/8/5,"40,887.00","39,741.00","41,352.00","37,361.00",6.43K,0.0285 
2021/8/6,"42,830.00","40,887.00","43,294.00","39,933.00",6.46K,0.0475 
2021/8/7,"44,589.00","42,830.00","44,689.20","42,464.00",9.32K,0.0411 
2021/8/8,"43,770.00","44,589.00","45,249.00","43,300.00",8.16K,-0.0184 
2021/8/9,"46,293.00","43,770.00","46,432.20","42,792.00",10.72K,0.0576 
2021/8/10,"45,612.00","46,291.00","46,674.00","44,644.00",6.37K,-0.0147 
2021/8/11,"45,546.00","45,612.00","46,725.00","45,358.00",4.32K,-0.0014 
2021/8/12,"44,423.00","45,546.00","46,185.00","43,789.00",5.64K,-0.0247 
2021/8/13,"47,842.00","44,423.00","47,866.00","44,276.00",7.39K,0.0770 
2021/8/14,"47,084.00","47,842.00","48,120.00","46,036.00",4.35K,-0.0158 
2021/8/15,"47,031.00","47,084.00","47,355.00","45,556.00",3.83K,-0.0011 
2021/8/16,"45,940.00","47,031.00","48,059.00","45,689.00",6.06K,-0.0232 
2021/8/17,"44,698.00","45,940.00","47,157.00","44,467.00",6.93K,-0.0270 
2021/8/18,"44,744.00","44,698.00","46,007.80","44,290.00",5.82K,0.0010 
2021/8/19,"46,765.00","44,744.00","47,060.00","43,992.00",5.97K,0.0452 
2021/8/20,"49,332.00","46,765.00","49,362.00","46,660.00",6.04K,0.0549 
2021/8/21,"48,868.00","49,332.00","49,784.00","48,290.00",3.92K,-0.0094 
2021/8/22,"49,264.00","48,868.00","49,487.00","48,121.00",2.75K,0.0081 
2021/8/23,"49,539.00","49,264.00","50,506.30","49,055.00",5.42K,0.0056 
2021/8/24,"47,714.00","49,539.00","49,857.00","47,604.00",4.77K,-0.0368 
2021/8/25,"48,989.00","47,714.00","49,244.00","47,158.00",4.12K,0.0267 
2021/8/26,"46,832.00","48,989.00","49,385.00","46,370.70",6.48K,-0.0440 
2021/8/27,"49,076.10","46,832.00","49,159.00","46,364.90",5.80K,0.0479 
2021/8/28,"48,914.00","49,076.10","49,310.00","48,400.00",2.30K,-0.0033 
2021/8/29,"48,800.00","48,914.00","49,650.00","47,844.00",4.05K,-0.0023 
2021/8/30,"47,008.00","48,800.00","48,915.70","46,904.00",4.12K,-0.0367 
2021/8/31,"47,157.00","47,008.00","48,241.00","46,725.00",4.30K,0.0032 
2021/9/1,"48,844.00","47,157.00","49,102.00","46,600.00",5.71K,0.0358 
2021/9/2,"49,291.00","48,844.00","50,365.00","48,633.00",4.95K,0.0092 
2021/9/3,"50,000.00","49,291.00","51,032.00","48,362.00",7.33K,0.0144 
2021/9/4,"49,899.00","50,000.00","50,529.00","49,418.00",2.37K,-0.0020 
2021/9/5,"51,762.00","49,899.00","51,900.00","49,500.00",5.54K,0.0373 
2021/9/6,"52,676.00","51,762.00","52,709.00","51,062.00",4.84K,0.0177 
2021/9/7,"46,778.00","52,676.00","52,888.00","43,347.00",16.70K,-0.1120 
2021/9/8,"46,088.00","46,778.00","47,342.40","44,509.90",7.55K,-0.0148 
2021/9/9,"46,389.00","46,088.00","47,397.00","45,591.00",3.85K,0.0065 
2021/9/10,"44,852.00","46,389.00","47,036.00","44,265.10",5.18K,-0.0331 
2021/9/11,"45,169.00","44,852.00","45,990.00","44,750.00",2.54K,0.0071 
2021/9/12,"46,069.00","45,169.00","46,391.00","44,780.10",3.39K,0.0199 
2021/9/13,"44,960.00","46,069.00","46,823.00","43,514.00",8.77K,-0.0241 
2021/9/14,"47,078.00","44,960.00","47,235.00","44,726.00",3.52K,0.0471 
2021/9/15,"48,136.00","47,078.00","48,440.00","46,738.00",3.98K,0.0225 
2021/9/16,"47,786.00","48,136.00","48,518.00","47,080.00",3.61K,-0.0073 
2021/9/17,"47,292.00","47,786.00","48,183.00","46,782.00",2.49K,-0.0103 
2021/9/18,"48,309.00","47,296.00","48,794.00","47,070.00",2.05K,0.0215 
2021/9/19,"47,239.00","48,309.00","48,370.00","46,837.00",2.28K,-0.0221 
2021/9/20,"43,002.00","47,239.00","47,323.00","42,577.00",12.63K,-0.0897 
2021/9/21,"40,664.00","43,002.00","43,622.30","39,678.00",14.96K,-0.0544 
2021/9/22,"43,582.60","40,632.50","43,998.00","40,607.00",8.43K,0.0718 
2021/9/23,"44,882.00","43,582.60","44,986.00","43,121.00",5.29K,0.0298 
2021/9/24,"42,878.00","44,882.00","45,140.00","40,779.00",11.76K,-0.0447 
2021/9/25,"42,711.00","42,854.00","42,977.00","41,731.00",2.96K,-0.0039 
2021/9/26,"43,180.00","42,711.00","43,931.00","40,830.00",5.47K,0.0110 
2021/9/27,"42,191.00","43,220.50","44,354.00","42,144.00",4.26K,-0.0229 
2021/9/28,"41,064.00","42,191.00","42,777.00","40,928.00",6.16K,-0.0267 
2021/9/29,"41,551.00","41,064.00","42,591.00","40,811.00",4.39K,0.0119 
2021/9/30,"43,830.00","41,551.00","44,107.00","41,432.00",5.11K,0.0548 
2021/10/1,"48,157.00","43,830.00","48,454.00","43,311.00",8.32K,0.0987 
2021/10/2,"47,675.00","48,151.00","48,330.00","47,459.00",2.06K,-0.0100 
2021/10/3,"48,243.00","47,675.00","49,187.00","47,124.00",3.60K,0.0119 
